Ville,Latitude,Longitude,Date,Hour,Day_Time,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Train,Hotel_1_Name,Hotel_1_Link,Hotel_1_Note,Hotel_2_Name,Hotel_2_Link,Hotel_2_Note,Hotel_3_Name,Hotel_3_Link,Hotel_3_Note,Hotel_4_Name,Hotel_4_Link,Hotel_4_Note,Hotel_5_Name,Hotel_5_Link,Hotel_5_Note
Cabourg,49.2934373,-0.1155085,2026-02-16,21,Evening,6.78,6.78,80,light rain,0.61,-10,6.78,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,0,Night,7.82,7.82,84,light rain,0.94,-10,7.82,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,3,Night,8.56,8.56,87,light rain,1.0,-10,8.56,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,6,Morning,7.25,7.25,82,light rain,1.0,-10,7.25,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,9,Morning,7.23,7.23,83,clear sky,0.0,600,7.23,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,12,Afternoon,8.78,8.78,74,light rain,0.2,-10,8.78,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,15,Afternoon,8.54,8.54,77,light rain,0.2,-10,8.54,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,18,Evening,7.02,7.02,85,light rain,0.2,-10,7.02,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Cabourg,49.2934373,-0.1155085,2026-02-17,21,Evening,6.96,6.96,93,light rain,1.0,-10,6.96,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Cabourg&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,0,Night,9.03,7.37,88,light rain,0.2,-10,8.2,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,3,Night,7.49,6.3,91,overcast clouds,0.0,200,6.895,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,6,Morning,6.04,6.04,95,overcast clouds,0.0,200,6.04,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,9,Morning,7.08,7.08,92,overcast clouds,0.0,200,7.08,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,12,Afternoon,9.16,9.16,83,light rain,0.2,-10,9.16,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,15,Afternoon,8.51,8.51,87,light rain,1.0,-10,8.51,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,18,Evening,7.82,7.82,90,light rain,1.0,-10,7.82,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-13,21,Evening,7.14,7.14,88,light rain,0.2,-10,7.14,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,0,Night,5.67,5.67,87,overcast clouds,0.0,200,5.67,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,3,Night,4.43,4.43,81,overcast clouds,0.0,200,4.43,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,6,Morning,4.13,4.13,89,light rain,0.24,-10,4.13,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,9,Morning,4.53,4.53,72,light snow,0.82,-20,4.53,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,12,Afternoon,5.94,5.94,62,light rain,0.55,-10,5.94,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,15,Afternoon,6.07,6.07,60,light rain,0.22,-10,6.07,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,18,Evening,3.59,3.59,65,scattered clouds,0.0,400,3.59,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-14,21,Evening,2.98,2.98,64,scattered clouds,0.0,400,2.98,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,0,Night,3.24,3.24,69,broken clouds,0.0,300,3.24,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,3,Night,3.0,3.0,72,overcast clouds,0.0,200,3.0,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,6,Morning,0.91,0.91,98,snow,1.0,-40,0.91,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,9,Morning,1.39,1.39,94,moderate rain,1.0,-20,1.39,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,12,Afternoon,2.92,2.92,96,moderate rain,1.0,-20,2.92,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,15,Afternoon,4.78,4.78,97,overcast clouds,0.0,200,4.78,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,18,Evening,6.25,6.25,98,overcast clouds,0.0,200,6.25,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-15,21,Evening,8.79,8.79,97,moderate rain,1.0,-20,8.79,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,0,Night,9.37,9.37,89,light rain,1.0,-10,9.37,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,3,Night,8.49,8.49,83,light rain,1.0,-10,8.49,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,6,Morning,7.33,7.33,89,light rain,1.0,-10,7.33,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,9,Morning,7.71,7.71,86,light rain,0.94,-10,7.71,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,12,Afternoon,8.95,8.95,79,light rain,1.0,-10,8.95,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,15,Afternoon,8.57,8.57,76,light rain,1.0,-10,8.57,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,18,Evening,7.23,7.23,77,light rain,1.0,-10,7.23,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-16,21,Evening,6.42,6.42,81,light rain,1.0,-10,6.42,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,0,Night,6.93,6.93,88,light rain,1.0,-10,6.93,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,3,Night,7.87,7.87,88,light rain,1.0,-10,7.87,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,6,Morning,6.25,6.25,82,light rain,1.0,-10,6.25,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,9,Morning,7.33,7.33,80,few clouds,0.0,500,7.33,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,12,Afternoon,8.28,8.28,72,light rain,0.2,-10,8.28,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,15,Afternoon,7.55,7.55,78,overcast clouds,0.0,200,7.55,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,18,Evening,6.72,6.72,83,overcast clouds,0.0,200,6.72,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Honfleur,49.4197222,0.2338889,2026-02-17,21,Evening,6.48,6.48,88,light rain,0.47,-10,6.48,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Honfleur&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,0,Night,8.46,8.37,89,light rain,0.94,-10,8.415,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,3,Night,8.08,7.86,90,overcast clouds,0.0,200,7.970000000000001,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,6,Morning,6.95,6.95,93,overcast clouds,0.0,200,6.95,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,9,Morning,7.19,7.19,93,overcast clouds,0.0,200,7.19,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,12,Afternoon,9.27,9.27,83,overcast clouds,0.0,200,9.27,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,15,Afternoon,8.97,8.97,86,light rain,0.8,-10,8.97,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,18,Evening,8.4,8.4,88,light rain,0.92,-10,8.4,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-13,21,Evening,7.42,7.42,91,light rain,0.28,-10,7.42,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,0,Night,6.41,6.41,82,light rain,0.22,-10,6.41,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,3,Night,5.88,5.88,77,light rain,0.26,-10,5.88,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,6,Morning,5.54,5.54,76,light rain,0.74,-10,5.54,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,9,Morning,5.23,5.23,66,light rain,0.37,-10,5.23,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,12,Afternoon,6.0,6.0,64,light rain,0.22,-10,6.0,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,15,Afternoon,6.14,6.14,60,broken clouds,0.0,300,6.14,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,18,Evening,5.34,5.34,57,scattered clouds,0.0,400,5.34,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
Étretat,49.7074621,0.2031905,2026-02-14,21,Evening,5.08,5.08,56,broken clouds,0.0,300,5.08,2026-02-12,https://www.sncf-connect.com/app/home/search/od?originLabel=Paris&originId=RESARAIL_STA_8768600&destinationLabel=Étretat&destinationId=RESARAIL_STA_8774678&outwardDateTime=2025-01-15T08:30:00&directTrains=true,,,,,,,,,,,,,,,
