Ville,Latitude,Longitude,Date,Temp_Max,Temp_Min,Humidity,Weather,Rain_Probability,Weather_Score,Temp_Avg,Run_Date,Hour,Day_Time
La Rochelle,46.159732,-1.1515951,2025-01-26 00:00:00,10.83,10.83,85,light rain,0.27,-10,10.83,2025-01-22,21.0,Evening
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,4.21,4.21,87,overcast clouds,0.88,200,4.21,2025-01-22,0.0,Night
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,3.54,3.54,89,clear sky,0.0,600,3.54,2025-01-22,3.0,Night
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,3.79,3.79,93,clear sky,0.0,600,3.79,2025-01-22,6.0,Morning
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,4.64,4.64,86,broken clouds,0.0,300,4.64,2025-01-22,9.0,Morning
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,6.51,6.51,77,overcast clouds,0.0,200,6.51,2025-01-22,12.0,Afternoon
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,7.16,7.16,77,overcast clouds,0.0,200,7.16,2025-01-22,15.0,Afternoon
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,7.28,7.28,89,light rain,0.34,-10,7.28,2025-01-22,18.0,Evening
Saint-Malo,48.649518,-2.0260409,2025-01-26 00:00:00,9.27,9.27,88,light rain,0.48,-10,9.27,2025-01-22,21.0,Evening
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,5.52,5.52,86,overcast clouds,0.0,200,5.52,2025-01-22,0.0,Night
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,5.56,5.56,87,overcast clouds,0.0,200,5.56,2025-01-22,3.0,Night
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,4.74,4.74,88,broken clouds,0.0,300,4.74,2025-01-22,6.0,Morning
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,5.53,5.53,82,few clouds,0.0,500,5.53,2025-01-22,9.0,Morning
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,6.63,6.63,75,scattered clouds,0.0,400,6.63,2025-01-22,12.0,Afternoon
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,7.33,7.33,73,broken clouds,0.0,300,7.33,2025-01-22,15.0,Afternoon
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,6.96,6.96,74,broken clouds,0.0,300,6.96,2025-01-22,18.0,Evening
Le Havre,49.4938975,0.1079732,2025-01-26 00:00:00,6.88,6.88,85,light rain,0.57,-10,6.88,2025-01-22,21.0,Evening
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,5.74,5.74,88,light rain,1.0,-10,5.74,2025-01-22,0.0,Night
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,5.13,5.13,88,light rain,0.52,-10,5.13,2025-01-22,3.0,Night
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,5.18,5.18,92,light rain,0.33,-10,5.18,2025-01-22,6.0,Morning
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,5.68,5.68,82,overcast clouds,0.0,200,5.68,2025-01-22,9.0,Morning
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,5.93,5.93,83,light rain,0.2,-10,5.93,2025-01-22,12.0,Afternoon
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,6.66,6.66,78,broken clouds,0.0,300,6.66,2025-01-22,15.0,Afternoon
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,5.16,5.16,84,overcast clouds,0.0,200,5.16,2025-01-22,18.0,Evening
Boulogne-sur-Mer,50.7259985,1.6118771,2025-01-26 00:00:00,4.9,4.9,84,overcast clouds,0.0,200,4.9,2025-01-22,21.0,Evening
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,8.47,8.47,76,overcast clouds,0.0,200,8.47,2025-01-23,0.0,Night
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,8.75,8.75,86,moderate rain,1.0,-20,8.75,2025-01-23,3.0,Night
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,10.69,10.69,85,light rain,1.0,-10,10.69,2025-01-23,6.0,Morning
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,11.1,11.1,86,light rain,0.2,-10,11.1,2025-01-23,9.0,Morning
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,11.44,11.44,64,light rain,0.64,-10,11.44,2025-01-23,12.0,Afternoon
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,10.54,10.54,66,light rain,0.64,-10,10.54,2025-01-23,15.0,Afternoon
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,8.61,8.61,77,light rain,0.89,-10,8.61,2025-01-23,18.0,Evening
Paris,48.8588897,2.3200410217200766,2025-01-27 00:00:00,8.07,8.07,76,broken clouds,0.0,300,8.07,2025-01-23,21.0,Evening
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,8.98,8.98,69,overcast clouds,0.0,200,8.98,2025-01-23,0.0,Night
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,9.8,9.8,72,light rain,1.0,-10,9.8,2025-01-23,3.0,Night
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,10.45,10.45,71,overcast clouds,0.87,200,10.45,2025-01-23,6.0,Morning
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,10.9,10.9,71,overcast clouds,0.0,200,10.9,2025-01-23,9.0,Morning
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,12.39,12.39,71,overcast clouds,0.0,200,12.39,2025-01-23,12.0,Afternoon
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,13.15,13.15,70,overcast clouds,0.0,200,13.15,2025-01-23,15.0,Afternoon
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,12.56,12.56,74,overcast clouds,0.0,200,12.56,2025-01-23,18.0,Evening
Lyon,45.7578137,4.8320114,2025-01-27 00:00:00,8.94,8.94,88,moderate rain,1.0,-20,8.94,2025-01-23,21.0,Evening
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,9.38,9.38,77,overcast clouds,0.0,200,9.38,2025-01-23,0.0,Night
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,8.37,8.37,82,overcast clouds,0.0,200,8.37,2025-01-23,3.0,Night
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,8.18,8.18,84,overcast clouds,0.0,200,8.18,2025-01-23,6.0,Morning
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,9.62,9.62,81,overcast clouds,0.0,200,9.62,2025-01-23,9.0,Morning
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,11.6,11.6,74,overcast clouds,0.0,200,11.6,2025-01-23,12.0,Afternoon
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,12.1,12.1,81,light rain,0.48,-10,12.1,2025-01-23,15.0,Afternoon
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,8.93,8.93,94,light rain,1.0,-10,8.93,2025-01-23,18.0,Evening
Toulouse,43.6044622,1.4442469,2025-01-27 00:00:00,7.95,7.95,88,moderate rain,1.0,-20,7.95,2025-01-23,21.0,Evening
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,12.03,12.03,92,moderate rain,1.0,-20,12.03,2025-01-23,0.0,Night
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,12.1,12.1,85,light rain,0.4,-10,12.1,2025-01-23,3.0,Night
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,11.48,11.48,84,light rain,1.0,-10,11.48,2025-01-23,6.0,Morning
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,10.14,10.14,79,light rain,0.95,-10,10.14,2025-01-23,9.0,Morning
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,10.75,10.75,77,light rain,0.97,-10,10.75,2025-01-23,12.0,Afternoon
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,9.34,9.34,79,light rain,1.0,-10,9.34,2025-01-23,15.0,Afternoon
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,7.66,7.66,85,light rain,1.0,-10,7.66,2025-01-23,18.0,Evening
Nantes,47.2186371,-1.5541362,2025-01-27 00:00:00,7.07,7.07,74,light rain,0.23,-10,7.07,2025-01-23,21.0,Evening
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,3.49,3.49,88,overcast clouds,0.0,200,3.49,2025-01-23,0.0,Night
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,3.84,3.84,85,overcast clouds,0.0,200,3.84,2025-01-23,3.0,Night
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,5.26,5.26,84,light rain,0.27,-10,5.26,2025-01-23,6.0,Morning
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,6.49,6.49,79,light rain,0.3,-10,6.49,2025-01-23,9.0,Morning
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,8.17,8.17,88,light rain,1.0,-10,8.17,2025-01-23,12.0,Afternoon
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,8.45,8.45,90,light rain,1.0,-10,8.45,2025-01-23,15.0,Afternoon
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,7.22,7.22,92,moderate rain,1.0,-20,7.22,2025-01-23,18.0,Evening
Strasbourg,48.584614,7.7507127,2025-01-27 00:00:00,6.28,6.28,96,moderate rain,1.0,-20,6.28,2025-01-23,21.0,Evening
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,12.26,12.26,70,light rain,1.0,-10,12.26,2025-01-23,0.0,Night
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,14.19,14.19,73,light rain,1.0,-10,14.19,2025-01-23,3.0,Night
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,13.62,13.62,85,moderate rain,1.0,-20,13.62,2025-01-23,6.0,Morning
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,12.47,12.47,95,moderate rain,1.0,-20,12.47,2025-01-23,9.0,Morning
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,10.3,10.3,90,moderate rain,1.0,-20,10.3,2025-01-23,12.0,Afternoon
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,9.69,9.69,83,light rain,1.0,-10,9.69,2025-01-23,15.0,Afternoon
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,8.61,8.61,93,moderate rain,1.0,-20,8.61,2025-01-23,18.0,Evening
Bordeaux,44.841225,-0.5800364,2025-01-27 00:00:00,8.26,8.26,87,moderate rain,1.0,-20,8.26,2025-01-23,21.0,Evening
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,6.65,6.65,85,overcast clouds,0.8,200,6.65,2025-01-23,0.0,Night
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,6.72,6.72,87,light rain,0.98,-10,6.72,2025-01-23,3.0,Night
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,9.82,9.82,84,light rain,1.0,-10,9.82,2025-01-23,6.0,Morning
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,11.05,11.05,76,overcast clouds,0.0,200,11.05,2025-01-23,9.0,Morning
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,11.17,11.17,67,light rain,1.0,-10,11.17,2025-01-23,12.0,Afternoon
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,9.7,9.7,68,light rain,1.0,-10,9.7,2025-01-23,15.0,Afternoon
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,8.37,8.37,74,light rain,0.72,-10,8.37,2025-01-23,18.0,Evening
Lille,50.6365654,3.0635282,2025-01-27 00:00:00,7.45,7.45,75,broken clouds,0.0,300,7.45,2025-01-23,21.0,Evening
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,8.86,8.86,93,moderate rain,1.0,-20,8.86,2025-01-23,0.0,Night
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,10.85,10.85,86,light rain,1.0,-10,10.85,2025-01-23,3.0,Night
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,10.7,10.7,81,light rain,0.55,-10,10.7,2025-01-23,6.0,Morning
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,9.26,9.26,81,scattered clouds,0.0,400,9.26,2025-01-23,9.0,Morning
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,9.86,9.86,75,broken clouds,0.0,300,9.86,2025-01-23,12.0,Afternoon
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,9.08,9.08,76,light rain,0.2,-10,9.08,2025-01-23,15.0,Afternoon
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,6.65,6.65,80,light rain,0.3,-10,6.65,2025-01-23,18.0,Evening
Rennes,48.1113387,-1.6800198,2025-01-27 00:00:00,6.37,6.37,77,clear sky,0.0,600,6.37,2025-01-23,21.0,Evening
Reims,49.2577886,4.031926,2025-01-27 00:00:00,6.68,6.68,81,overcast clouds,0.0,200,6.68,2025-01-23,0.0,Night
Reims,49.2577886,4.031926,2025-01-27 00:00:00,6.81,6.81,92,light rain,1.0,-10,6.81,2025-01-23,3.0,Night
Reims,49.2577886,4.031926,2025-01-27 00:00:00,9.89,9.89,86,light rain,1.0,-10,9.89,2025-01-23,6.0,Morning
Reims,49.2577886,4.031926,2025-01-27 00:00:00,10.83,10.83,87,light rain,0.24,-10,10.83,2025-01-23,9.0,Morning
Reims,49.2577886,4.031926,2025-01-27 00:00:00,10.89,10.89,78,moderate rain,1.0,-20,10.89,2025-01-23,12.0,Afternoon
Reims,49.2577886,4.031926,2025-01-27 00:00:00,9.24,9.24,79,light rain,0.62,-10,9.24,2025-01-23,15.0,Afternoon
Reims,49.2577886,4.031926,2025-01-27 00:00:00,8.1,8.1,81,light rain,0.28,-10,8.1,2025-01-23,18.0,Evening
Reims,49.2577886,4.031926,2025-01-27 00:00:00,7.72,7.72,79,overcast clouds,0.0,200,7.72,2025-01-23,21.0,Evening
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,5.25,5.25,86,light rain,0.2,-10,5.25,2025-01-23,0.0,Night
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,6.38,6.38,87,light rain,0.47,-10,6.38,2025-01-23,3.0,Night
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,6.94,6.94,86,overcast clouds,0.15,200,6.94,2025-01-23,6.0,Morning
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,7.55,7.55,89,overcast clouds,0.0,200,7.55,2025-01-23,9.0,Morning
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,9.67,9.67,83,overcast clouds,0.0,200,9.67,2025-01-23,12.0,Afternoon
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,10.41,10.41,82,overcast clouds,0.0,200,10.41,2025-01-23,15.0,Afternoon
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,10.38,10.38,81,overcast clouds,0.05,200,10.38,2025-01-23,18.0,Evening
Saint-Étienne,45.4401467,4.3873058,2025-01-27 00:00:00,5.5,5.5,97,moderate rain,1.0,-20,5.5,2025-01-23,21.0,Evening
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,13.02,13.02,86,light rain,0.2,-10,13.02,2025-01-23,0.0,Night
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,13.16,13.16,90,light rain,0.23,-10,13.16,2025-01-23,3.0,Night
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,13.49,13.49,88,light rain,0.35,-10,13.49,2025-01-23,6.0,Morning
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,14.08,14.08,85,light rain,0.22,-10,14.08,2025-01-23,9.0,Morning
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,13.97,13.97,90,light rain,0.48,-10,13.97,2025-01-23,12.0,Afternoon
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,14.23,14.23,91,light rain,0.2,-10,14.23,2025-01-23,15.0,Afternoon
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,14.45,14.45,90,light rain,0.49,-10,14.45,2025-01-23,18.0,Evening
Toulon,43.1257311,5.9304919,2025-01-27 00:00:00,14.5,14.5,91,light rain,0.68,-10,14.5,2025-01-23,21.0,Evening
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,5.79,5.79,87,overcast clouds,0.0,200,5.79,2025-01-23,0.0,Night
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,6.52,6.52,94,moderate rain,1.0,-20,6.52,2025-01-23,3.0,Night
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,7.6,7.6,90,light rain,1.0,-10,7.6,2025-01-23,6.0,Morning
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,7.94,7.94,93,light rain,1.0,-10,7.94,2025-01-23,9.0,Morning
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,8.98,8.98,90,light rain,1.0,-10,8.98,2025-01-23,12.0,Afternoon
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,10.05,10.05,91,light rain,1.0,-10,10.05,2025-01-23,15.0,Afternoon
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,8.2,8.2,90,moderate rain,1.0,-20,8.2,2025-01-23,18.0,Evening
Dijon,47.3215806,5.0414701,2025-01-27 00:00:00,7.19,7.19,92,moderate rain,1.0,-20,7.19,2025-01-23,21.0,Evening
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,8.66,8.66,90,moderate rain,1.0,-20,8.66,2025-01-23,0.0,Night
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,12.84,12.84,83,light rain,1.0,-10,12.84,2025-01-23,3.0,Night
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,11.73,11.73,86,light rain,1.0,-10,11.73,2025-01-23,6.0,Morning
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,10.28,10.28,81,light rain,1.0,-10,10.28,2025-01-23,9.0,Morning
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,10.95,10.95,74,light rain,1.0,-10,10.95,2025-01-23,12.0,Afternoon
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,9.03,9.03,80,light rain,1.0,-10,9.03,2025-01-23,15.0,Afternoon
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,7.46,7.46,84,light rain,1.0,-10,7.46,2025-01-23,18.0,Evening
Angers,47.4739884,-0.5515588,2025-01-27 00:00:00,6.47,6.47,82,light rain,0.96,-10,6.47,2025-01-23,21.0,Evening
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,10.93,10.93,83,overcast clouds,0.0,200,10.93,2025-01-23,0.0,Night
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,10.35,10.35,81,overcast clouds,0.0,200,10.35,2025-01-23,3.0,Night
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,11.2,11.2,81,overcast clouds,0.0,200,11.2,2025-01-23,6.0,Morning
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,13.29,13.29,78,light rain,0.2,-10,13.29,2025-01-23,9.0,Morning
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,15.25,15.25,64,broken clouds,0.0,300,15.25,2025-01-23,12.0,Afternoon
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,13.94,13.94,68,overcast clouds,0.0,200,13.94,2025-01-23,15.0,Afternoon
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,11.68,11.68,83,overcast clouds,0.0,200,11.68,2025-01-23,18.0,Evening
Nîmes,43.8374249,4.3600687,2025-01-27 00:00:00,11.02,11.02,90,broken clouds,0.0,300,11.02,2025-01-23,21.0,Evening
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,9.17,9.17,67,overcast clouds,0.0,200,9.17,2025-01-23,0.0,Night
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,9.83,9.83,71,light rain,1.0,-10,9.83,2025-01-23,3.0,Night
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,10.57,10.57,69,overcast clouds,0.9,200,10.57,2025-01-23,6.0,Morning
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,10.92,10.92,70,overcast clouds,0.0,200,10.92,2025-01-23,9.0,Morning
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,12.3,12.3,71,overcast clouds,0.0,200,12.3,2025-01-23,12.0,Afternoon
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,13.2,13.2,69,overcast clouds,0.0,200,13.2,2025-01-23,15.0,Afternoon
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,12.63,12.63,73,overcast clouds,0.0,200,12.63,2025-01-23,18.0,Evening
Villeurbanne,45.7733573,4.8868454,2025-01-27 00:00:00,9.08,9.08,87,moderate rain,1.0,-20,9.08,2025-01-23,21.0,Evening
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,7.58,7.58,94,moderate rain,1.0,-20,7.58,2025-01-23,0.0,Night
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,12.48,12.48,86,light rain,1.0,-10,12.48,2025-01-23,3.0,Night
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,11.42,11.42,87,light rain,1.0,-10,11.42,2025-01-23,6.0,Morning
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,10.33,10.33,82,light rain,0.47,-10,10.33,2025-01-23,9.0,Morning
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,10.98,10.98,75,light rain,0.32,-10,10.98,2025-01-23,12.0,Afternoon
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,9.06,9.06,77,light rain,1.0,-10,9.06,2025-01-23,15.0,Afternoon
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,7.0,7.0,87,light rain,1.0,-10,7.0,2025-01-23,18.0,Evening
Le Mans,48.0073849,0.1967849,2025-01-27 00:00:00,6.34,6.34,86,light rain,0.97,-10,6.34,2025-01-23,21.0,Evening
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,5.88,5.88,88,light rain,0.2,-10,5.88,2025-01-23,0.0,Night
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,9.53,9.53,81,light rain,1.0,-10,9.53,2025-01-23,3.0,Night
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,9.98,9.98,83,light rain,1.0,-10,9.98,2025-01-23,6.0,Morning
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,10.55,10.55,83,light rain,1.0,-10,10.55,2025-01-23,9.0,Morning
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,11.24,11.24,79,light rain,1.0,-10,11.24,2025-01-23,12.0,Afternoon
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,10.08,10.08,88,moderate rain,1.0,-20,10.08,2025-01-23,15.0,Afternoon
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,5.83,5.83,95,moderate rain,1.0,-20,5.83,2025-01-23,18.0,Evening
Clermont-Ferrand,45.7774551,3.0819427,2025-01-27 00:00:00,4.29,4.29,94,moderate rain,1.0,-20,4.29,2025-01-23,21.0,Evening
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,9.64,9.64,94,moderate rain,1.0,-20,9.64,2025-01-23,0.0,Night
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,10.22,10.22,83,light rain,1.0,-10,10.22,2025-01-23,3.0,Night
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,8.77,8.77,81,light rain,1.0,-10,8.77,2025-01-23,6.0,Morning
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,8.17,8.17,83,light rain,1.0,-10,8.17,2025-01-23,9.0,Morning
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,8.72,8.72,76,light rain,1.0,-10,8.72,2025-01-23,12.0,Afternoon
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,7.85,7.85,78,light rain,1.0,-10,7.85,2025-01-23,15.0,Afternoon
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,7.14,7.14,76,light rain,1.0,-10,7.14,2025-01-23,18.0,Evening
Brest,48.3905283,-4.4860088,2025-01-27 00:00:00,7.15,7.15,90,light rain,1.0,-10,7.15,2025-01-23,21.0,Evening
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,9.64,9.64,78,overcast clouds,0.0,200,9.64,2025-01-23,0.0,Night
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,10.73,10.73,79,overcast clouds,0.0,200,10.73,2025-01-23,3.0,Night
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,10.8,10.8,89,overcast clouds,0.0,200,10.8,2025-01-23,6.0,Morning
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,12.31,12.31,82,light rain,0.2,-10,12.31,2025-01-23,9.0,Morning
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,13.07,13.07,83,light rain,0.25,-10,13.07,2025-01-23,12.0,Afternoon
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,12.63,12.63,92,light rain,0.87,-10,12.63,2025-01-23,15.0,Afternoon
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,12.86,12.86,92,light rain,0.27,-10,12.86,2025-01-23,18.0,Evening
Aix-en-Provence,43.5298424,5.4474738,2025-01-27 00:00:00,13.23,13.23,89,light rain,0.28,-10,13.23,2025-01-23,21.0,Evening
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,7.21,7.21,86,overcast clouds,0.0,200,7.21,2025-01-23,0.0,Night
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,6.91,6.91,94,moderate rain,1.0,-20,6.91,2025-01-23,3.0,Night
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,11.77,11.77,77,light rain,1.0,-10,11.77,2025-01-23,6.0,Morning
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,11.34,11.34,78,broken clouds,0.0,300,11.34,2025-01-23,9.0,Morning
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,11.09,11.09,73,light rain,0.63,-10,11.09,2025-01-23,12.0,Afternoon
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,9.58,9.58,72,light rain,0.25,-10,9.58,2025-01-23,15.0,Afternoon
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,8.17,8.17,75,light rain,0.25,-10,8.17,2025-01-23,18.0,Evening
Amiens,49.8941708,2.2956951,2025-01-27 00:00:00,7.01,7.01,79,scattered clouds,0.0,400,7.01,2025-01-23,21.0,Evening
Limoges,45.8354243,1.2644847,2025-01-27 00:00:00,7.25,7.25,93,moderate rain,1.0,-20,7.25,2025-01-23,0.0,Night
Limoges,45.8354243,1.2644847,2025-01-27 00:00:00,8.51,8.51,87,light rain,1.0,-10,8.51,2025-01-23,3.0,Night
Limoges,45.8354243,1.2644847,2025-01-27 00:00:00,9.6,9.6,90,light rain,1.0,-10,9.6,2025-01-23,6.0,Morning
Limoges,45.8354243,1.2644847,2025-01-27 00:00:00,8.83,8.83,93,light rain,1.0,-10,8.83,2025-01-23,9.0,Morning
Limoges,45.8354243,1.2644847,2025-01-27 00:00:00,8.69,8.69,96,moderate rain,1.0,-20,8.69,2025-01-23,12.0,Afternoon
Limoges,45.8354243,1.2644847,2025-01-27 00:00:00,7.26,7.26,93,moderate rain,1.0,-20,7.26,2025-01-23,15.0,Afternoon
